"","Predator","Prey"
"5889","Bucephala","Gammaridea"
"5890","Bucephala","Paguridae"
"5891","Bucephala","Cancer"
"5892","Bucephala","Detritus complex"
"5893","Bucephala","Balanus glandula"
"5894","Bucephala","Bucephala"
"5895","Clangula hyemalis","Mallotus villosus"
"5896","Clangula hyemalis","Clupea pallasii"
"5897","Clangula hyemalis","Pharidae"
"5898","Clangula hyemalis","Oligochaeta"
"5899","Clangula hyemalis","Trochidae"
"5900","Clangula hyemalis","Lacuna"
"5901","Clangula hyemalis","Littorina"
"5902","Clangula hyemalis","Yoldia"
"5903","Clangula hyemalis","Mytilus"
"5904","Clangula hyemalis","Macoma"
"5905","Clangula hyemalis","Mysida"
"5906","Clangula hyemalis","Idoteidae"
"5907","Clangula hyemalis","Gammaridea"
"5908","Clangula hyemalis","Hyperiidea"
"5909","Clangula hyemalis","Caprellidae"
"5910","Clangula hyemalis","Pandalidae"
"5911","Clangula hyemalis","Crangonidae"
"5912","Clangula hyemalis","Cancer"
"5913","Histrionicus histrionicus","Ophiuroidea"
"5914","Histrionicus histrionicus","Clupea pallasii"
"5915","Histrionicus histrionicus","Lottia pelta"
"5916","Histrionicus histrionicus","Cyanophycota"
"5917","Histrionicus histrionicus","Trochidae"
"5918","Histrionicus histrionicus","Lacuna"
"5919","Histrionicus histrionicus","Littorina"
"5920","Histrionicus histrionicus","Tonicella"
"5921","Histrionicus histrionicus","Mytilus"
"5922","Histrionicus histrionicus","Paguridae"
"5923","Histrionicus histrionicus","Mopalia"
"5924","Polysticta stelleri","Ophiuroidea"
"5925","Polysticta stelleri","Strongylocentrotus droebachiensis"
"5926","Polysticta stelleri","Mallotus villosus"
"5927","Polysticta stelleri","Nereididae"
"5928","Polysticta stelleri","Trochidae"
"5929","Polysticta stelleri","Lacuna"
"5930","Polysticta stelleri","Littorina"
"5931","Polysticta stelleri","Buccinidae"
"5932","Polysticta stelleri","Mytilus"
"5933","Polysticta stelleri","Musculus"
"5934","Polysticta stelleri","Macoma"
"5935","Polysticta stelleri","Mya"
"5936","Polysticta stelleri","Hiatellidae"
"5937","Polysticta stelleri","Mysida"
"5938","Polysticta stelleri","Idoteidae"
"5939","Polysticta stelleri","Gammaridea"
"5940","Polysticta stelleri","Caprellidae"
"5941","Somateria mollissima","Asterias"
"5942","Somateria mollissima","Ophiuroidea"
"5943","Somateria mollissima","Strongylocentrotus droebachiensis"
"5944","Somateria mollissima","Psolus"
"5945","Somateria mollissima","Boreogadus saida"
"5946","Somateria mollissima","Lottia testudinalis"
"5947","Somateria mollissima","Nereididae"
"5948","Somateria mollissima","Pectinariidae"
"5949","Somateria mollissima","Trochidae"
"5950","Somateria mollissima","Lacuna"
"5951","Somateria mollissima","Littorina"
"5952","Somateria mollissima","Buccinidae"
"5953","Somateria mollissima","Cephalaspidea"
"5954","Somateria mollissima","Tonicella"
"5955","Somateria mollissima","Mytilus"
"5956","Somateria mollissima","Musculus"
"5957","Somateria mollissima","Modiolus"
"5958","Somateria mollissima","Macoma"
"5959","Somateria mollissima","Mya"
"5960","Somateria mollissima","Hiatellidae"
"5961","Somateria mollissima","Idoteidae"
"5962","Somateria mollissima","Saduria"
"5963","Somateria mollissima","Gammaridea"
"5964","Somateria mollissima","Hyas"
"5965","Somateria mollissima","Cancer"
"5966","Somateria mollissima","Leptasterias"
"5967","Somateria mollissima","Somateria mollissima"
"5968","Somateria spectabilis","Ophiuroidea"
"5969","Somateria spectabilis","Strongylocentrotus droebachiensis"
"5970","Somateria spectabilis","Psolus"
"5971","Somateria spectabilis","Lottia testudinalis"
"5972","Somateria spectabilis","Hydrozoa"
"5973","Somateria spectabilis","Pectinariidae"
"5974","Somateria spectabilis","Trochidae"
"5975","Somateria spectabilis","Cephalaspidea"
"5976","Somateria spectabilis","Mytilus"
"5977","Somateria spectabilis","Musculus"
"5978","Somateria spectabilis","Macoma"
"5979","Somateria spectabilis","Mya"
"5980","Somateria spectabilis","Hiatellidae"
"5981","Somateria spectabilis","Gammaridea"
"5982","Somateria spectabilis","Caprellidae"
"5983","Somateria spectabilis","Hyas"
"5984","Melanitta fusca","Clupea pallasii"
"5985","Melanitta fusca","Acmaea mitra"
"5986","Melanitta fusca","Lacuna"
"5987","Melanitta fusca","Littorina"
"5988","Melanitta fusca","Cerithiopsis"
"5989","Melanitta fusca","Nuculidae"
"5990","Melanitta fusca","Nuculana"
"5991","Melanitta fusca","Mytilus"
"5992","Melanitta fusca","Pectinidae"
"5993","Melanitta fusca","Clinocardium"
"5994","Melanitta fusca","Macoma"
"5995","Melanitta fusca","Protothaca staminea"
"5996","Melanitta fusca","Gammaridea"
"5997","Melanitta fusca","Cancer"
"5998","Melanitta fusca","Melanitta fusca"
"5999","Melanitta perspicillata","Ophiuroidea"
"6000","Melanitta perspicillata","Clupea pallasii"
"6001","Melanitta perspicillata","Trochidae"
"6002","Melanitta perspicillata","Littorina"
"6003","Melanitta perspicillata","Nuculidae"
"6004","Melanitta perspicillata","Mytilus"
"6005","Melanitta perspicillata","Thyasiridae"
"6006","Melanitta perspicillata","Clinocardium"
"6007","Melanitta perspicillata","Macoma"
"6008","Melanitta perspicillata","Tellina"
"6009","Melanitta perspicillata","Protothaca staminea"
"6010","Melanitta perspicillata","Mya"
"6011","Melanitta perspicillata","Idoteidae"
"6012","Melanitta perspicillata","Paguridae"
"6013","Melanitta perspicillata","Pinnotheridae"
"6014","Melanitta perspicillata","Balanus glandula"
"6015","Melanitta nigra","Pharidae"
"6016","Melanitta nigra","Nuculidae"
"6017","Melanitta nigra","Mytilus"
"6018","Melanitta nigra","Clinocardium"
"6019","Melanitta nigra","Tellina"
"6020","Mergus","Oncorhynchus keta"
"6021","Mergus","Oncorhynchus kisutch"
"6022","Mergus","Oncorhynchus nerka"
"6023","Mergus","Oncorhynchus tshawytscha"
"6024","Mergus","Salvelinus"
"6025","Mergus","Mallotus villosus"
"6026","Mergus","Osmerus"
"6027","Mergus","Gasterosteus aculeatus"
"6028","Mergus","Pungitius"
"6029","Mergus","Leptocottus armatus"
"6030","Mergus","Myoxocephalus"
"6031","Mergus","Oligocottus maculosus"
"6032","Mergus","Lumpenus"
"6033","Mergus","Pholis"
"6034","Mergus","Ammodytes hexapterus"
"6035","Mergus","Platichthys"
"6036","Mergus","Clupea pallasii"
"6037","Mergus","Mytilus"
"6038","Mergus","Gobiesocidae"
"6039","Mergus","Anoplarchus purpurescens"
"6040","Mergus","Xiphister atropurpureus"
"6041","Mergus","Mergus"
"6042","Buteo lagopus","Chrysophyta"
"6043","Buteo lagopus","Detritus complex"
"6044","Buteo lagopus","Anas"
"6045","Buteo lagopus","Aythya marila"
"6046","Buteo lagopus","Somateria spectabilis"
"6047","Buteo lagopus","Charadrius semipalmatus"
"6048","Buteo lagopus","Tringa melanoleuca"
"6049","Buteo lagopus","Tringa incana"
"6050","Buteo lagopus","Calidris"
"6051","Buteo lagopus","Limosa lapponica"
"6052","Buteo lagopus","Gallinago"
"6053","Buteo lagopus","Phalaropus lobatus"
"6054","Buteo lagopus","Rissa tridactyla"
"6055","Buteo lagopus","Asio flammeus"
"6056","Buteo lagopus","Calcarius lapponicus"
"6057","Aquila chrysaetos","Chrysophyta"
"6058","Aquila chrysaetos","Vulpes"
"6059","Aquila chrysaetos","Cygnus columbianus"
"6060","Aquila chrysaetos","Branta canadensis"
"6061","Aquila chrysaetos","Chen canagica"
"6062","Aquila chrysaetos","Anas"
"6063","Aquila chrysaetos","Bucephala"
"6064","Aquila chrysaetos","Histrionicus histrionicus"
"6065","Aquila chrysaetos","Falco rusticolus"
"6066","Aquila chrysaetos","Grus canadensis"
"6067","Aquila chrysaetos","Tringa melanoleuca"
"6068","Aquila chrysaetos","Larus argentatus"
"6069","Aquila chrysaetos","Asio flammeus"
"6070","Aquila chrysaetos","Corvus corax"
"6071","Haliaeetus leucocephalus","Strongylocentrotus droebachiensis"
"6072","Haliaeetus leucocephalus","Strongylocentrotus franciscanus"
"6073","Haliaeetus leucocephalus","Oncorhynchus keta"
"6074","Haliaeetus leucocephalus","Salvelinus"
"6075","Haliaeetus leucocephalus","Gadus macrocephalus"
"6076","Haliaeetus leucocephalus","Theragra chalcogramma"
"6077","Haliaeetus leucocephalus","Hexagrammos lagocephalus"
"6078","Haliaeetus leucocephalus","Pleurogrammus monopterygius"
"6079","Haliaeetus leucocephalus","Myoxocephalus"
"6080","Haliaeetus leucocephalus","Ammodytes hexapterus"
"6081","Haliaeetus leucocephalus","Enhydra lutris"
"6082","Haliaeetus leucocephalus","Clupea pallasii"
"6083","Haliaeetus leucocephalus","Nereididae"
"6084","Haliaeetus leucocephalus","Mytilus"
"6085","Haliaeetus leucocephalus","Pectinidae"
"6086","Haliaeetus leucocephalus","Clinocardium"
"6087","Haliaeetus leucocephalus","Protothaca staminea"
"6088","Haliaeetus leucocephalus","Cancer"
"6089","Haliaeetus leucocephalus","Detritus complex"
"6090","Haliaeetus leucocephalus","Vulpes"
"6091","Haliaeetus leucocephalus","Cryptochiton stelleri"
"6092","Haliaeetus leucocephalus","Gavia"
"6093","Haliaeetus leucocephalus","Fulmarus glacialis"
"6094","Haliaeetus leucocephalus","Puffinus tenuirostris"
"6095","Haliaeetus leucocephalus","Oceanodroma"
"6096","Haliaeetus leucocephalus","Branta canadensis"
"6097","Haliaeetus leucocephalus","Chen canagica"
"6098","Haliaeetus leucocephalus","Anas"
"6099","Haliaeetus leucocephalus","Bucephala"
"6100","Haliaeetus leucocephalus","Clangula hyemalis"
"6101","Haliaeetus leucocephalus","Histrionicus histrionicus"
"6102","Haliaeetus leucocephalus","Somateria mollissima"
"6103","Haliaeetus leucocephalus","Mergus"
"6104","Haliaeetus leucocephalus","Haliaeetus leucocephalus"
"6105","Haliaeetus leucocephalus","Haematopus bachmani"
"6106","Haliaeetus leucocephalus","Larus hyperboreus"
"6107","Haliaeetus leucocephalus","Larus glaucescens"
"6108","Haliaeetus leucocephalus","Rissa tridactyla"
"6109","Haliaeetus leucocephalus","Uria aalge"
"6110","Haliaeetus leucocephalus","Uria lomvia"
"6111","Haliaeetus leucocephalus","Cepphus columba"
"6112","Haliaeetus leucocephalus","Brachyramphus marmoratus"
"6113","Haliaeetus leucocephalus","Synthliboramphus antiquus"
"6114","Haliaeetus leucocephalus","Aethia cristatella"
"6115","Haliaeetus leucocephalus","Fratercula corniculata"
"6116","Haliaeetus leucocephalus","Fratercula cirrhata"
"6117","Haliaeetus leucocephalus","Corvus corax"
"6118","Haliaeetus leucocephalus","Aethia psittacula"
"6119","Falco rusticolus","Anas"
"6120","Falco rusticolus","Clangula hyemalis"
"6121","Falco rusticolus","Mergus"
"6122","Falco rusticolus","Buteo lagopus"
"6123","Falco rusticolus","Falco rusticolus"
"6124","Falco rusticolus","Falco peregrinus"
"6125","Falco rusticolus","Calidris"
"6126","Falco rusticolus","Gallinago"
"6127","Falco rusticolus","Phalaropus lobatus"
"6128","Falco rusticolus","Larus canus"
"6129","Falco rusticolus","Rissa tridactyla"
"6130","Falco rusticolus","Sterna"
"6131","Falco rusticolus","Asio flammeus"
"6132","Falco rusticolus","Calcarius lapponicus"
"6133","Falco rusticolus","Plectrophenax"
"6134","Falco peregrinus","Oceanodroma"
"6135","Falco peregrinus","Phalacrocorax pelagicus"
"6136","Falco peregrinus","Branta bernicla"
"6137","Falco peregrinus","Anas"
"6138","Falco peregrinus","Bucephala"
"6139","Falco peregrinus","Clangula hyemalis"
"6140","Falco peregrinus","Histrionicus histrionicus"
"6141","Falco peregrinus","Mergus"
"6142","Falco peregrinus","Falco peregrinus"
"6143","Falco peregrinus","Grus canadensis"
"6144","Falco peregrinus","Haematopus bachmani"
"6145","Falco peregrinus","Charadrius semipalmatus"
"6146","Falco peregrinus","Tringa melanoleuca"
"6147","Falco peregrinus","Tringa incana"
"6148","Falco peregrinus","Calidris"
"6149","Falco peregrinus","Gallinago"
"6150","Falco peregrinus","Phalaropus lobatus"
"6151","Falco peregrinus","Larus glaucescens"
"6152","Falco peregrinus","Rissa tridactyla"
"6153","Falco peregrinus","Sterna"
"6154","Falco peregrinus","Uria aalge"
"6155","Falco peregrinus","Cepphus columba"
"6156","Falco peregrinus","Brachyramphus marmoratus"
"6157","Falco peregrinus","Synthliboramphus antiquus"
"6158","Falco peregrinus","Ptychoramphus aleuticus"
"6159","Falco peregrinus","Aethia cristatella"
"6160","Falco peregrinus","Fratercula corniculata"
"6161","Falco peregrinus","Fratercula cirrhata"
"6162","Falco peregrinus","Asio flammeus"
"6163","Falco peregrinus","Calcarius lapponicus"
"6164","Falco peregrinus","Plectrophenax"
"6165","Falco peregrinus","Corvus corax"
"6166","Falco peregrinus","Aethia psittacula"
"6167","Falco peregrinus","Anthus rubescens"
"6168","Grus canadensis","Oligochaeta"
"6169","Grus canadensis","Anas"
"6170","Haematopus bachmani","Strongylocentrotus franciscanus"
"6171","Haematopus bachmani","Hydrozoa"
"6172","Haematopus bachmani","Clupea pallasii"
"6173","Haematopus bachmani","Lottia digitalis"
"6174","Haematopus bachmani","Lottia pelta"
"6175","Haematopus bachmani","Lottia persona"
"6176","Haematopus bachmani","Lottia scutum"
"6177","Haematopus bachmani","Nemertea"
"6178","Haematopus bachmani","Nereididae"
"6179","Haematopus bachmani","Acmaea mitra"
"6180","Haematopus bachmani","Trochidae"
"6181","Haematopus bachmani","Littorina"
"6182","Haematopus bachmani","Crepidula"
"6183","Haematopus bachmani","Nucella lamellosa"
"6184","Haematopus bachmani","Nucella emarginata"
"6185","Haematopus bachmani","Buccinidae"
"6186","Haematopus bachmani","Tonicella"
"6187","Haematopus bachmani","Katharina tunicata"
"6188","Haematopus bachmani","Mytilus"
"6189","Haematopus bachmani","Saxidomus"
"6190","Haematopus bachmani","Protothaca staminea"
"6191","Haematopus bachmani","Idoteidae"
"6192","Haematopus bachmani","Phascolosomatidae"
"6193","Haematopus bachmani","Leptasterias"
"6194","Haematopus bachmani","Nucella canaliculata"
"6195","Haematopus bachmani","Mopalia"
"6196","Haematopus bachmani","Balanus glandula"
"6197","Charadrius semipalmatus","Nereididae"
"6198","Charadrius semipalmatus","Glyceridae"
"6199","Charadrius semipalmatus","Macoma"
"6200","Charadrius semipalmatus","Ostracoda"
"6201","Charadrius semipalmatus","Gammaridea"
"6202","Tringa melanoleuca","Gymnolaemata"
"6203","Tringa melanoleuca","Gasterosteus aculeatus"
"6204","Tringa melanoleuca","Foraminiferida"
"6205","Tringa melanoleuca","Nereididae"
"6206","Tringa melanoleuca","Oligochaeta"
"6207","Tringa melanoleuca","Littorina"
"6208","Tringa melanoleuca","Macoma"
"6209","Tringa melanoleuca","Ostracoda"
"6210","Tringa melanoleuca","Sphaeromatidae"
"6211","Tringa melanoleuca","Gammaridea"
"6212","Tringa melanoleuca","Crangonidae"
"6213","Tringa melanoleuca","Staphylinidae"
"6214","Tringa melanoleuca","Tringa melanoleuca"
"6215","Tringa incana","Littorina"
"6216","Tringa incana","Gammaridea"
"6217","Calidris","Foraminiferida"
"6218","Calidris","Hydrozoa"
"6219","Calidris","Phyllodocidae"
"6220","Calidris","Nereididae"
"6221","Calidris","Nephtyidae"
"6222","Calidris","Lumbrineridae"
"6223","Calidris","Spionidae"
"6224","Calidris","Capitellidae"
"6225","Calidris","Oligochaeta"
"6226","Calidris","Lacuna"
"6227","Calidris","Littorina"
"6228","Calidris","Cephalaspidea"
"6229","Calidris","Mytilus"
"6230","Calidris","Modiolus"
"6231","Calidris","Clinocardium"
"6232","Calidris","Macoma"
"6233","Calidris","Mya"
"6234","Calidris","Ostracoda"
"6235","Calidris","Cumacea"
"6236","Calidris","Sphaeromatidae"
"6237","Calidris","Gammaridea"
"6238","Calidris","Detritus complex"
"6239","Calidris","Biofilm Complex"
"6240","Calidris","Staphylinidae"
"6241","Calidris","Balanus glandula"
"6242","Calidris","Calidris"
"6243","Limosa lapponica","Phyllodocidae"
"6244","Limosa lapponica","Syllidae"
"6245","Limosa lapponica","Nereididae"
"6246","Limosa lapponica","Nephtyidae"
"6247","Limosa lapponica","Onuphidae"
"6248","Limosa lapponica","Orbiniidae"
"6249","Limosa lapponica","Spionidae"
"6250","Limosa lapponica","Opheliidae"
"6251","Limosa lapponica","Capitellidae"
"6252","Limosa lapponica","Maldanidae"
"6253","Limosa lapponica","Terebellidae"
"6254","Limosa lapponica","Littorina"
"6255","Limosa lapponica","Macoma"
"6256","Limosa lapponica","Gammaridea"
"6257","Limosa lapponica","Detritus complex"
"6258","Limosa lapponica","Staphylinidae"
"6259","Limosa lapponica","Limosa lapponica"
"6260","Gallinago","Oligochaeta"
"6261","Gallinago","Staphylinidae"
"6262","Gallinago","Gallinago"
"6263","Phalaropus lobatus","Hydrozoa"
"6264","Phalaropus lobatus","Modiolus"
"6265","Phalaropus lobatus","Calanus"
"6266","Phalaropus lobatus","Euphausia"
"6267","Phalaropus lobatus","Phalaropus lobatus"
"6268","Stercorarius parasiticus","Mallotus villosus"
"6269","Stercorarius parasiticus","Gammaridea"
"6270","Stercorarius parasiticus","Vulpes"
"6271","Stercorarius parasiticus","Gavia"
"6272","Stercorarius parasiticus","Oceanodroma"
"6273","Stercorarius parasiticus","Cygnus columbianus"
"6274","Stercorarius parasiticus","Branta canadensis"
"6275","Stercorarius parasiticus","Branta bernicla"
"6276","Stercorarius parasiticus","Chen canagica"
"6277","Stercorarius parasiticus","Anas"
"6278","Stercorarius parasiticus","Aythya marila"
"6279","Stercorarius parasiticus","Clangula hyemalis"
"6280","Stercorarius parasiticus","Somateria mollissima"
"6281","Stercorarius parasiticus","Somateria spectabilis"
"6282","Stercorarius parasiticus","Charadrius semipalmatus"
"6283","Stercorarius parasiticus","Calidris"
"6284","Stercorarius parasiticus","Stercorarius parasiticus"
"6285","Stercorarius parasiticus","Larus hyperboreus"
"6286","Stercorarius parasiticus","Larus argentatus"
"6287","Stercorarius parasiticus","Rissa tridactyla"
"6288","Stercorarius parasiticus","Sterna"
"6289","Stercorarius parasiticus","Uria aalge"
"6290","Stercorarius parasiticus","Uria lomvia"
"6291","Stercorarius parasiticus","Calcarius lapponicus"
"6292","Stercorarius parasiticus","Plectrophenax"
"6293","Larus hyperboreus","Asterias"
"6294","Larus hyperboreus","Strongylocentrotus droebachiensis"
"6295","Larus hyperboreus","Mallotus villosus"
"6296","Larus hyperboreus","Boreogadus saida"
"6297","Larus hyperboreus","Eleginus gracilis"
"6298","Larus hyperboreus","Lycodes"
"6299","Larus hyperboreus","Myoxocephalus"
"6300","Larus hyperboreus","Pholis"
"6301","Larus hyperboreus","Ammodytes hexapterus"
"6302","Larus hyperboreus","Clupea pallasii"
"6303","Larus hyperboreus","Pharidae"
"6304","Larus hyperboreus","Nereididae"
"6305","Larus hyperboreus","Naticidae"
"6306","Larus hyperboreus","Mytilus"
"6307","Larus hyperboreus","Modiolus"
"6308","Larus hyperboreus","Mya"
"6309","Larus hyperboreus","Saduria"
"6310","Larus hyperboreus","Hyas"
"6311","Larus hyperboreus","Cygnus columbianus"
"6312","Larus hyperboreus","Branta canadensis"
"6313","Larus hyperboreus","Branta bernicla"
"6314","Larus hyperboreus","Chen canagica"
"6315","Larus hyperboreus","Anas"
"6316","Larus hyperboreus","Aythya marila"
"6317","Larus hyperboreus","Clangula hyemalis"
"6318","Larus hyperboreus","Somateria mollissima"
"6319","Larus hyperboreus","Somateria spectabilis"
"6320","Larus hyperboreus","Grus canadensis"
"6321","Larus hyperboreus","Calidris"
"6322","Larus hyperboreus","Phalaropus lobatus"
"6323","Larus hyperboreus","Larus canus"
"6324","Larus hyperboreus","Rissa tridactyla"
"6325","Larus hyperboreus","Uria aalge"
"6326","Larus hyperboreus","Uria lomvia"
"6327","Larus hyperboreus","Plectrophenax"
"6328","Larus glaucescens","Nereocystis luetkeana"
"6329","Larus glaucescens","Evasterias troschelii"
"6330","Larus glaucescens","Pycnopodia helianthoides"
